Postcode,PostcodeLatitude,PostcodeLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory
CB1 0G,52.19226328571428,0.13719971428571426,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0G,52.19226328571428,0.13719971428571426,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0G,52.19226328571428,0.13719971428571426,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0G,52.19226328571428,0.13719971428571426,Nines,52.189926,0.136558,Buffet
CB1 0G,52.19226328571428,0.13719971428571426,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0G,52.19226328571428,0.13719971428571426,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0G,52.19226328571428,0.13719971428571426,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0G,52.19226328571428,0.13719971428571426,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0G,52.19226328571428,0.13719971428571426,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0G,52.19226328571428,0.13719971428571426,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0G,52.19226328571428,0.13719971428571426,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0G,52.19226328571428,0.13719971428571426,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0G,52.19226328571428,0.13719971428571426,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0G,52.19226328571428,0.13719971428571426,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0G,52.19226328571428,0.13719971428571426,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0G,52.19226328571428,0.13719971428571426,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0G,52.19226328571428,0.13719971428571426,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0G,52.19226328571428,0.13719971428571426,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0H,52.1922644,0.1372022,Caffè Nero,52.19452571512287,0.13667318044070836,Coffee Shop
CB1 0H,52.1922644,0.1372022,Five Guys,52.19019356691131,0.1370753123094346,Burger Joint
CB1 0H,52.1922644,0.1372022,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0H,52.1922644,0.1372022,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0H,52.1922644,0.1372022,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0H,52.1922644,0.1372022,Nines,52.189926,0.136558,Buffet
CB1 0H,52.1922644,0.1372022,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0H,52.1922644,0.1372022,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0H,52.1922644,0.1372022,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0H,52.1922644,0.1372022,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0H,52.1922644,0.1372022,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0H,52.1922644,0.1372022,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0H,52.1922644,0.1372022,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0H,52.1922644,0.1372022,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0H,52.1922644,0.1372022,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0H,52.1922644,0.1372022,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0H,52.1922644,0.1372022,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0H,52.1922644,0.1372022,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0H,52.1922644,0.1372022,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0H,52.1922644,0.1372022,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0J,52.192267,0.137208,Caffè Nero,52.19452571512287,0.13667318044070836,Coffee Shop
CB1 0J,52.192267,0.137208,Five Guys,52.19019356691131,0.1370753123094346,Burger Joint
CB1 0J,52.192267,0.137208,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0J,52.192267,0.137208,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0J,52.192267,0.137208,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0J,52.192267,0.137208,Nines,52.189926,0.136558,Buffet
CB1 0J,52.192267,0.137208,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0J,52.192267,0.137208,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0J,52.192267,0.137208,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0J,52.192267,0.137208,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0J,52.192267,0.137208,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0J,52.192267,0.137208,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0J,52.192267,0.137208,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0J,52.192267,0.137208,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0J,52.192267,0.137208,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0J,52.192267,0.137208,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0J,52.192267,0.137208,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0J,52.192267,0.137208,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0J,52.192267,0.137208,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0J,52.192267,0.137208,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0L,52.192267,0.137208,Caffè Nero,52.19452571512287,0.13667318044070836,Coffee Shop
CB1 0L,52.192267,0.137208,Five Guys,52.19019356691131,0.1370753123094346,Burger Joint
CB1 0L,52.192267,0.137208,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0L,52.192267,0.137208,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0L,52.192267,0.137208,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0L,52.192267,0.137208,Nines,52.189926,0.136558,Buffet
CB1 0L,52.192267,0.137208,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0L,52.192267,0.137208,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0L,52.192267,0.137208,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0L,52.192267,0.137208,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0L,52.192267,0.137208,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0L,52.192267,0.137208,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0L,52.192267,0.137208,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0L,52.192267,0.137208,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0L,52.192267,0.137208,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0L,52.192267,0.137208,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0L,52.192267,0.137208,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0L,52.192267,0.137208,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0L,52.192267,0.137208,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0L,52.192267,0.137208,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0N,52.192254,0.137179,Caffè Nero,52.19452571512287,0.13667318044070836,Coffee Shop
CB1 0N,52.192254,0.137179,Five Guys,52.19019356691131,0.1370753123094346,Burger Joint
CB1 0N,52.192254,0.137179,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0N,52.192254,0.137179,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0N,52.192254,0.137179,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0N,52.192254,0.137179,Nines,52.189926,0.136558,Buffet
CB1 0N,52.192254,0.137179,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0N,52.192254,0.137179,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0N,52.192254,0.137179,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0N,52.192254,0.137179,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0N,52.192254,0.137179,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0N,52.192254,0.137179,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0N,52.192254,0.137179,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0N,52.192254,0.137179,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0N,52.192254,0.137179,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0N,52.192254,0.137179,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0N,52.192254,0.137179,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0N,52.192254,0.137179,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0N,52.192254,0.137179,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0N,52.192254,0.137179,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0P,52.192254,0.137179,Caffè Nero,52.19452571512287,0.13667318044070836,Coffee Shop
CB1 0P,52.192254,0.137179,Five Guys,52.19019356691131,0.1370753123094346,Burger Joint
CB1 0P,52.192254,0.137179,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0P,52.192254,0.137179,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0P,52.192254,0.137179,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0P,52.192254,0.137179,Nines,52.189926,0.136558,Buffet
CB1 0P,52.192254,0.137179,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0P,52.192254,0.137179,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0P,52.192254,0.137179,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0P,52.192254,0.137179,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0P,52.192254,0.137179,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0P,52.192254,0.137179,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0P,52.192254,0.137179,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0P,52.192254,0.137179,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0P,52.192254,0.137179,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0P,52.192254,0.137179,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0P,52.192254,0.137179,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0P,52.192254,0.137179,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0P,52.192254,0.137179,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0P,52.192254,0.137179,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0Q,52.192254,0.137179,Caffè Nero,52.19452571512287,0.13667318044070836,Coffee Shop
CB1 0Q,52.192254,0.137179,Five Guys,52.19019356691131,0.1370753123094346,Burger Joint
CB1 0Q,52.192254,0.137179,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0Q,52.192254,0.137179,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0Q,52.192254,0.137179,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0Q,52.192254,0.137179,Nines,52.189926,0.136558,Buffet
CB1 0Q,52.192254,0.137179,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0Q,52.192254,0.137179,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0Q,52.192254,0.137179,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0Q,52.192254,0.137179,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0Q,52.192254,0.137179,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0Q,52.192254,0.137179,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0Q,52.192254,0.137179,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0Q,52.192254,0.137179,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0Q,52.192254,0.137179,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0Q,52.192254,0.137179,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0Q,52.192254,0.137179,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0Q,52.192254,0.137179,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0Q,52.192254,0.137179,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0Q,52.192254,0.137179,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0R,52.1922605,0.1371935,Caffè Nero,52.19452571512287,0.13667318044070836,Coffee Shop
CB1 0R,52.1922605,0.1371935,Five Guys,52.19019356691131,0.1370753123094346,Burger Joint
CB1 0R,52.1922605,0.1371935,Nando's,52.19055247002474,0.13684639466966889,Portuguese Restaurant
CB1 0R,52.1922605,0.1371935,PureGym,52.190160303846646,0.1369669410223417,Gym / Fitness Center
CB1 0R,52.1922605,0.1371935,Ibis Hotel,52.194829961916625,0.1372595500754832,Hotel
CB1 0R,52.1922605,0.1371935,Nines,52.189926,0.136558,Buffet
CB1 0R,52.1922605,0.1371935,Chill #02,52.194805253254806,0.13722325967200538,Café
CB1 0R,52.1922605,0.1371935,Sainsbury's Local,52.195114773725166,0.13694153531425884,Grocery Store
CB1 0R,52.1922605,0.1371935,La Maison Du Steak,52.192652033112125,0.13357971373899644,French Restaurant
CB1 0R,52.1922605,0.1371935,Tamburlaine,52.19460698496513,0.13559037371591307,Hotel
CB1 0R,52.1922605,0.1371935,Flying Pig,52.19461253585826,0.13189488394180163,Pub
CB1 0R,52.1922605,0.1371935,Costa Coffee,52.18921547602659,0.13681300766807616,Coffee Shop
CB1 0R,52.1922605,0.1371935,Old Ticket Office,52.194660612859764,0.1377350573573288,Bar
CB1 0R,52.1922605,0.1371935,Taj Tandoori,52.18862577883538,0.1397095984576205,Indian Restaurant
CB1 0R,52.1922605,0.1371935,Pret A Manger,52.194912354039104,0.13692753815812292,Sandwich Place
CB1 0R,52.1922605,0.1371935,Smokeworks,52.19500085289408,0.131481191822504,BBQ Joint
CB1 0R,52.1922605,0.1371935,Alimentum,52.18898471975442,0.1361894758277012,Restaurant
CB1 0R,52.1922605,0.1371935,The Light Cinema,52.19030899466226,0.13707129262316056,Multiplex
CB1 0R,52.1922605,0.1371935,Cambridge Junction,52.19065420116554,0.13659207507696944,Performing Arts Venue
CB1 0R,52.1922605,0.1371935,The Station Tavern,52.19469323558815,0.13728372910316106,Pub
CB1 0S,52.20482586666669,0.11922686666666664,Pint Shop,52.20426873101391,0.11923809925760208,Bar
CB1 0S,52.20482586666669,0.11922686666666664,bread & meat,52.20401110803511,0.11839583517808061,Sandwich Place
CB1 0S,52.20482586666669,0.11922686666666664,Aromi,52.204278498215395,0.11894895357779331,Café
CB1 0S,52.20482586666669,0.11922686666666664,Waterstones,52.20638708684053,0.12083584804277417,Bookstore
CB1 0S,52.20482586666669,0.11922686666666664,Cambridge Arts Theatre,52.20448029846391,0.11857434094541155,Theater
CB1 0S,52.20482586666669,0.11922686666666664,Cambridge University Press Bookshop,52.20552093037594,0.1180322766701532,Bookstore
CB1 0S,52.20482586666669,0.11922686666666664,Hilton Cambridge City Centre,52.20337896937501,0.12167572975158691,Hotel
CB1 0S,52.20482586666669,0.11922686666666664,Cambridge Chop House,52.203917355906555,0.11765370939582377,English Restaurant
CB1 0S,52.20482586666669,0.11922686666666664,The Eagle,52.20402389202559,0.11807026284455115,Pub
CB1 0S,52.20482586666669,0.11922686666666664,Cambridge Market,52.20532193992311,0.1191209234829711,Market
CB1 0S,52.20482586666669,0.11922686666666664,Honest Burgers,52.204586962385164,0.11981068292717312,Burger Joint
CB1 0S,52.20482586666669,0.11922686666666664,Heffers Bookshop,52.20707847852741,0.11809403742327151,Bookstore
